Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_Rb_tree_impl<std::less<std::pair<char, char> >, true>::_Rb_tree_impl(std::less<std::pair<char, char> > const&, std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&&) [198]
[210]    0.0    0.00    0.00       4         std::remove_reference<std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&>::type&& std::move<std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&>(std::allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >&) [210]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [195]
[211]    0.0    0.00    0.00       4         std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*) [211]
                0.00    0.00       4/4           std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&) [209]
                0.00    0.00       4/4           std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag) [208]
-----------------------------------------------
                0.00    0.00       3/3           test_twoSum() [233]
[212]    0.0    0.00    0.00       3         Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
                0.00    0.00      16/22          std::vector<int, std::allocator<int> >::size() const [75]
                0.00    0.00      13/13          std::vector<int, std::allocator<int> >::operator[](unsigned long) [99]
                0.00    0.00       9/9           std::pair<int, int>::pair<int&, int&, true>(int&, int&) [133]
                0.00    0.00       9/9           std::enable_if<std::is_constructible<std::pair<int const, int>, std::pair<int, int> >::value, std::_Rb_tree_iterator<std::pair<int const, int> > >::type std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::insert<std::pair<int, int> >(std::pair<int, int>&&) [148]
                0.00    0.00       8/8           std::_Rb_tree_iterator<std::pair<int const, int> >::operator->() const [168]
                0.00    0.00       6/6           std::operator!=(std::_Rb_tree_iterator<std::pair<int const, int> > const&, std::_Rb_tree_iterator<std::pair<int const, int> > const&) [177]
                0.00    0.00       4/4           std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::equal_range(int const&) [207]
                0.00    0.00       3/3           std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::multimap() [225]
                0.00    0.00       3/9           std::allocator<int>::allocator() [113]
                0.00    0.00       3/9           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [137]
                0.00    0.00       3/27          std::allocator<int>::~allocator() [69]
                0.00    0.00       3/3           std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::~multimap() [226]
                0.00    0.00       2/2           std::_Rb_tree_iterator<std::pair<int const, int> >::operator++() [232]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocator() [216]
[213]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::new_allocator() [213]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~allocator() [217]
[214]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~new_allocator() [214]
-----------------------------------------------
                0.00    0.00       3/3           bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [231]
[215]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::end() const [215]
                0.00    0.00       3/9           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [107]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [220]
[216]    0.0    0.00    0.00       3         std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocator() [216]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::new_allocator() [213]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [221]
[217]    0.0    0.00    0.00       3         std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~allocator() [217]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~new_allocator() [214]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [220]
[218]    0.0    0.00    0.00       3         std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare() [218]
-----------------------------------------------
                0.00    0.00       3/3           bool std::__equal_aux1<int const*, int const*>(int const*, int const*, int const*) [228]
[219]    0.0    0.00    0.00       3         bool std::__equal<true>::equal<int>(int const*, int const*, int const*) [219]
                0.00    0.00       3/3           int std::__memcmp<int, int>(int const*, int const*, unsigned long) [230]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree() [223]
[220]    0.0    0.00    0.00       3         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [220]
                0.00    0.00       3/3           std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare() [218]
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocator() [216]
                0.00    0.00       3/7           std::_Rb_tree_header::_Rb_tree_header() [174]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::~_Rb_tree() [224]
[221]    0.0    0.00    0.00       3         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [221]
                0.00    0.00       3/3           std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~allocator() [217]
-----------------------------------------------
                                   9             std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [222]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::~_Rb_tree() [224]
[222]    0.0    0.00    0.00       3+9       std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [222]
                0.00    0.00       9/24          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_right(std::_Rb_tree_node_base*) [74]
                0.00    0.00       9/16          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_left(std::_Rb_tree_node_base*) [97]
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [141]
                                   9             std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [222]
-----------------------------------------------
                0.00    0.00       3/3           std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::multimap() [225]
[223]    0.0    0.00    0.00       3         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree() [223]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl() [220]
-----------------------------------------------
                0.00    0.00       3/3           std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::~multimap() [226]
[224]    0.0    0.00    0.00       3         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::~_Rb_tree() [224]
                0.00    0.00       3/16          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_begin() [98]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [222]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [221]
-----------------------------------------------
                0.00    0.00       3/3           Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
[225]    0.0    0.00    0.00       3         std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::multimap() [225]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree() [223]
-----------------------------------------------
                0.00    0.00       3/3           Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
[226]    0.0    0.00    0.00       3         std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::~multimap() [226]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::~_Rb_tree() [224]
-----------------------------------------------
                0.00    0.00       3/3           bool std::equal<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [229]
[227]    0.0    0.00    0.00       3         bool std::__equal_aux<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [227]
                0.00    0.00       9/9           int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [150]
                0.00    0.00       3/3           bool std::__equal_aux1<int const*, int const*>(int const*, int const*, int const*) [228]
-----------------------------------------------
                0.00    0.00       3/3           bool std::__equal_aux<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [227]
[228]    0.0    0.00    0.00       3         bool std::__equal_aux1<int const*, int const*>(int const*, int const*, int const*) [228]
                0.00    0.00       3/3           bool std::__equal<true>::equal<int>(int const*, int const*, int const*) [219]
-----------------------------------------------
                0.00    0.00       3/3           bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [231]
[229]    0.0    0.00    0.00       3         bool std::equal<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [229]
                0.00    0.00       3/3           bool std::__equal_aux<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [227]
-----------------------------------------------
                0.00    0.00       3/3           bool std::__equal<true>::equal<int>(int const*, int const*, int const*) [219]
[230]    0.0    0.00    0.00       3         int std::__memcmp<int, int>(int const*, int const*, unsigned long) [230]
-----------------------------------------------
                0.00    0.00       3/3           test_twoSum() [233]
[231]    0.0    0.00    0.00       3         bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [231]
                0.00    0.00       6/22          std::vector<int, std::allocator<int> >::size() const [75]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::begin() const [175]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::end() const [215]
                0.00    0.00       3/3           bool std::equal<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [229]
-----------------------------------------------
                0.00    0.00       2/2           Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
[232]    0.0    0.00    0.00       2         std::_Rb_tree_iterator<std::pair<int const, int> >::operator++() [232]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[233]    0.0    0.00    0.00       1         test_twoSum() [233]
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::~vector() [138]
                0.00    0.00       6/9           std::allocator<int>::allocator() [113]
                0.00    0.00       6/9           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [137]
                0.00    0.00       6/27          std::allocator<int>::~allocator() [69]
                0.00    0.00       3/3           Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
                0.00    0.00       3/3           bool std::operator==<int, std::allocator<int> >(std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&) [231]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[234]    0.0    0.00    0.00       1         test_romanToInt() [234]
                0.00    0.00       4/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [196]
                0.00    0.00       4/4           Solution_romanToInt::romanToInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [178]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8IntervalltERKS_ [251]
[235]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [235]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z20longestSubstrExecutev [247]
[236]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [236]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [252]
[237]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [237]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z29merger_vector_intervals_startv [248]
[238]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [238]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z10printArrayv [244]
[239]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [239]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN19Solution_romanToInt10romanToIntENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [250]
[240]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [240]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z18test_longestSubstrv [246]
[241]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [241]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z9var_arrayv [249]
[242]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [242]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z12vector_hellov [245]
[243]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [243]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [233] test_twoSum()         [189] std::allocator<std::pair<std::pair<char, char> const, int> >::allocator() [66] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::begin()
 [234] test_romanToInt()     [170] std::allocator<std::pair<std::pair<char, char> const, int> >::~allocator() [19] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_end()
 [235] __static_initialization_and_destruction_0(int, int) (Interval.cpp) [81] std::allocator<int>::allocator(std::allocator<int> const&) [15] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_S_key(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > const*)
 [236] __static_initialization_and_destruction_0(int, int) (longest_substr_ya.cpp) [113] std::allocator<int>::allocator() [23] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_S_key(std::_Rb_tree_node_base const*)
 [237] __static_initialization_and_destruction_0(int, int) (main.cpp) [69] std::allocator<int>::~allocator() [18] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_S_left(std::_Rb_tree_node_base*)
 [238] __static_initialization_and_destruction_0(int, int) (merge_interval_ya.cpp) [114] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [29] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_begin()
 [239] __static_initialization_and_destruction_0(int, int) (print_array.cpp) [190] std::char_traits<char>::length(char const*) [201] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*)
 [240] __static_initialization_and_destruction_0(int, int) (romanToInt.cpp) [115] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [24] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_S_right(std::_Rb_tree_node_base*)
 [241] __static_initialization_and_destruction_0(int, int) (testing.cpp) [116] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [202] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_Rb_tree(std::less<std::pair<char, char> > const&, std::allocator<std::pair<std::pair<char, char> const, int> > const&)
 [242] __static_initialization_and_destruction_0(int, int) (var_array.cpp) [117] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [203] std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::~_Rb_tree()
 [243] __static_initialization_and_destruction_0(int, int) (vector_hello.cpp) [118] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [139] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_node()
 [178] Solution_romanToInt::romanToInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [119] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [140] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, int> >*)
 [212] Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [120] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [204] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::equal_range(int const&)
  [33] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::deallocate(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*, unsigned long) [70] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [141] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*)
  [34] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::destroy<std::pair<std::pair<char, char> const, int> >(std::pair<std::pair<char, char> const, int>*) [121] std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [220] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl()
  [35] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::allocate(unsigned long, void const*) [122] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [221] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl()
  [36] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::construct<std::pair<std::pair<char, char> const, int>, std::pair<std::pair<char, char> const, int> const&>(std::pair<std::pair<char, char> const, int>*, std::pair<std::pair<char, char> const, int> const&) [22] std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >::_M_valptr() [142] std::_Rb_tree_node<std::pair<int const, int> >* std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&)
 [179] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > > const&) [73] std::_Rb_tree_node<std::pair<int const, int> >::_M_valptr() [143] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, int> >*)
